date,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,plan_kwh,final_purchase_kwh,emergency_kwh,waste_kwh,charge_kwh,discharge_kwh,emergency_periods,simultaneous_charge_discharge_periods,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_charge_kwh,max_discharge_kwh,balance_max_abs_kwh,solve_seconds
2025-08-04,45814.38105020966,600.6674626829076,0.0,46415.048512892565,70915.51422028345,70094.96524157355,0.0,199.05196487886354,19557.593937324447,15077.335743963074,0,0,1200.0,2049.2392725219156,1200.0,10800.0,833.3333333333333,792.2792832929247,1.1368683772161603e-13,0.2260016999207437
2025-08-05,44246.9188507872,1583.783552566946,0.0,45830.702403354146,68056.14903927375,70058.09512619111,0.0,1264.5929275872,19056.184348127932,15414.99188285736,0,0,2049.2392725219156,2072.0364271066587,1877.7312373535724,10800.0,833.3333333333333,816.293538055557,1.1368683772161603e-13,0.22843919973820448
2025-08-06,45260.12385535028,2369.01947623488,0.0,47629.14333158516,69388.19167497006,71976.49373404346,0.0,111.41546185214384,19322.11229877585,15571.433293251204,0,0,2072.0364271066587,2160.3449479480246,1737.5075601085184,10711.461851085398,833.3333333333333,810.4742238630208,1.1368683772161603e-13,0.23089609993621707
2025-08-07,45038.85777903356,1019.842584685666,134.7109125197645,46193.41127623899,71087.06977196272,68576.85961292064,19.97251422980287,1454.7102156637961,19782.88160181074,16028.744940324097,2,0,2160.3449479480246,2155.2217892175872,1626.750196940048,10800.0,833.3333333333333,833.3333333333333,0.0,0.28391189966350794
2025-08-08,23037.026588530265,290.2800456364334,0.0,23327.3066341667,38845.945656203345,39046.5579763095,0.0,20567.292265711796,13189.812703949783,10485.718243352076,0,0,2155.2217892175872,2375.255174603419,1799.9981714475311,10800.0,833.3333333333333,720.2655166666666,0.0,0.21455230005085468
2025-08-09,22704.957579241516,442.1869345651246,0.0,23147.14451380664,38228.92903613036,38357.755192622295,0.0,17809.58559938742,12570.761718774103,10944.521125539226,0,0,2375.255174603419,1528.3616931231966,1440.5913271355423,10800.0,794.5039699999998,700.3216666666665,5.684341886080802e-14,0.2603870998136699
2025-08-10,42988.62051045729,3216.4167648715907,423.72286490384494,46628.76014023272,66336.33715665701,69921.12951948112,61.0891057695369,681.7769121301184,19394.889931393416,15399.067268272862,2,0,1528.3616931231966,1873.6878888518684,1528.3616931231966,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.2332551998551935
2025-08-11,42442.54020146275,4851.494490975406,48.7114331982546,47342.746125636404,65662.07625543818,70800.85668519151,7.2284505126757495,2504.794813317265,19573.36641505629,15831.329426002707,2,0,1873.6878888518684,1899.3516335106365,1565.0409642067805,10800.0,833.3333333333333,833.3333333333333,0.0,0.2510273999068886
2025-08-12,43693.65480622352,4398.592976298351,0.0,48092.247782521874,67932.3097941245,72008.49437717651,0.0,526.5014663883126,18903.66133150405,15182.212070715857,0,0,1899.3516335106365,2043.5223088466573,1554.1824464940048,10800.0,833.3333333333333,820.3052319704467,1.1368683772161603e-13,0.25055110012181103
2025-08-13,42892.802495029326,4362.39675303514,0.0,47255.19924806447,66303.73003909906,71145.22796893088,0.0,1069.754258028429,18758.857862234785,14804.363601332345,0,0,2043.5223088466573,2477.201494488692,1748.920202178772,10800.0,833.3333333333333,783.1558014182667,0.0,0.2500835000537336
