date,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,plan_kwh,final_purchase_kwh,emergency_kwh,waste_kwh,charge_kwh,discharge_kwh,emergency_periods,simultaneous_charge_discharge_periods,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_charge_kwh,max_discharge_kwh,balance_max_abs_kwh,solve_seconds
2025-02-25,45103.40851757646,0.0,0.0,45103.40851757646,70796.92785226337,70796.92785226337,0.0,2.2737367544323206e-13,22634.761152263374,17659.156533333335,0,0,1200.0000000000005,1950.0000000000005,1200.0000000000002,10800.0,833.3333333333333,833.3333333333333,0.0,0.012930199969559908
2025-02-26,47254.80815430249,0.0,0.0,47254.80815430249,73204.65777736626,73204.65777736626,0.0,5.684341886080801e-13,23104.261810699587,18714.452066666665,0,0,1950.0000000000005,1950.0000000000005,1200.0000000000002,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.00842750002630055
2025-02-27,45874.57251819549,0.0,0.0,45874.57251819549,72129.0247218107,72129.0247218107,0.0,1.035616037370346e-12,23670.739588477365,18498.299066666666,0,0,1950.0000000000005,2700.0,1200.0,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.010607999982312322
2025-02-28,16152.83803327,0.0,0.0,16152.83803327,42089.11723333333,42089.11723333333,0.0,6503.190350000003,26333.33333333333,14040.0,0,0,2700.0,10800.0,1200.0000000000005,10800.0,833.3333333333333,520.9738,0.0,0.010865699965506792
2025-03-01,13007.598009228619,0.0,0.0,13007.598009228619,32139.006233127573,32139.006233127573,0.0,4967.652255144034,21329.410761316867,17816.822716666662,0,0,10800.0,10200.0,1200.0000000000005,10800.0,833.3333333333333,478.9468333333333,5.684341886080802e-14,0.011551799951121211
2025-03-02,47049.453615305276,0.0,8.594042810727841e-12,47049.45361530528,69799.06699629629,69799.06699629629,1.3642420526593924e-12,2.5011104298755527e-12,18503.999629629623,21063.2397,0,0,10200.0,3450.0,1200.0,10800.0,833.3333333333333,799.8823166666666,0.0,0.009977000067010522
2025-03-03,49475.23902351494,0.0,0.0,49475.23902351494,75746.34097504732,75746.34097504732,0.0,2.033762047659593e-12,23179.970219547322,19450.77587783333,0,0,3450.0,2700.0,1200.0,10800.0,833.3333333333333,826.3077166666667,0.0,0.01058190013282001
2025-03-04,46498.6212917392,0.0,0.0,46498.6212917392,72238.3433029321,72238.3433029321,0.0,4.376943252282217e-12,23099.396682098763,20060.5113125,0,0,2700.0,1200.0000000000007,1200.0000000000005,10800.0,833.3333333333333,833.3333333333333,0.0,0.010504000121727586
2025-03-05,44433.32459333574,0.0,7.563016879430506e-13,44433.32459333574,71495.33675679013,71495.33675679013,1.1368683772161603e-13,5.684341886080801e-13,24153.845123456787,18788.980383333335,0,0,1200.0000000000007,2061.8157407407407,1200.0,10800.0,833.3333333333333,833.3333333333333,0.0,0.010291500017046928
2025-03-06,45048.397189719995,0.0,0.0,45048.397189719995,72671.386,72671.386,0.0,2.8208546609675977e-12,25296.663333333323,18565.93146666667,0,0,2061.8157407407407,4200.000000000002,1200.0000000000016,10800.0,833.3333333333333,780.9583333333333,0.0,0.014653499936684966
2025-03-07,14533.495352443333,0.0,0.0,14533.495352443333,38102.223999999995,38102.223999999995,0.0,6553.271800000001,24666.666666666664,14039.999999999996,0,0,4200.000000000002,10800.0,1200.0000000000005,10800.0,833.3333333333333,463.29706666666664,0.0,0.010400200029835105
2025-03-08,11974.095699459529,0.0,0.0,11974.095699459529,30616.574413168724,30616.574413168724,0.0,8746.107483333333,21170.14427983539,18362.81686666666,0,0,10800.0,9450.000000000004,1200.0000000000005,10800.0,833.3333333333333,507.1151666666666,0.0,0.010409199865534902
2025-03-09,38622.703865727985,0.0,0.0,38622.703865727985,60429.38324176954,60429.38324176954,0.0,3.659295089164516e-13,16688.727325102875,19592.869133333334,0,0,9450.000000000004,2700.0000000000014,1200.0000000000005,10800.0,833.3333333333333,780.8316666666666,0.0,0.011698899790644646
2025-03-10,45580.92021125086,0.0,0.0,45580.92021125086,70942.51923086419,70942.51923086419,0.0,2.2737367544323206e-12,21843.839197530862,18943.391416666665,0,0,2700.0000000000014,1311.2425925925927,1200.0000000000002,10800.0,833.3333333333333,822.2328833333333,1.1368683772161603e-13,0.011055999901145697
2025-03-11,42574.385320688765,0.0,0.0,42574.385320688765,68167.45333518519,68167.45333518519,0.0,2.021494083237485e-12,22782.383518518513,18553.84898333333,0,0,1311.2425925925927,1200.0000000000002,1200.0000000000002,10800.0,833.3333333333333,788.2315166666667,1.1368683772161603e-13,0.010522200027480721
2025-03-12,42370.11817993255,0.0,1.31182531504237e-12,42370.11817993255,69879.36831152263,69879.36831152263,2.7000623958883807e-13,6.252776074688882e-13,24967.54541152263,17523.711783333332,0,0,1200.0000000000002,4200.0,1200.0,10800.0,833.3333333333333,795.64,0.0,0.00852990010753274
2025-03-13,44371.95336118364,0.0,0.0,44371.95336118364,69155.01089116666,69155.01089116666,0.0,4.547473508864641e-13,19128.38355,17518.990675499997,0,0,4200.0,1950.0000000000014,1200.0000000000014,10800.0,833.3333333333333,829.3766666666667,0.0,0.010754900053143501
2025-03-14,14612.686962734155,0.0,0.0,14612.686962734155,40053.0550292181,40053.0550292181,0.0,10728.543466666666,28053.08199588477,14757.996416666665,0,0,1950.0000000000014,10800.0,1200.0,10800.0,833.3333333333333,496.715,0.0,0.008493300061672926
2025-03-15,12088.831384826666,0.0,2.3756996370138948e-14,12088.831384826666,30509.347133333333,30509.347133333333,7.105427357601002e-15,6616.843649999997,21500.0,18531.621666666666,0,0,10800.0,9559.309259259258,1200.0,10800.0,833.3333333333333,576.6216666666667,0.0,0.011856700060889125
2025-03-16,38176.6045402226,0.0,0.0,38176.6045402226,59079.87832049794,59079.87832049794,0.0,1.4566126083082054e-12,13564.261686831274,17835.430299666667,0,0,9559.309259259258,1950.000000000001,1200.000000000001,10800.0,833.3333333333333,833.3333333333333,0.0,0.01072710007429123
2025-03-17,37015.5804452423,0.0,0.0,37015.5804452423,61087.27519897118,61087.27519897118,0.0,3.530509218307998e-13,20548.125082304527,17318.981316666668,0,0,1950.000000000001,1200.0,1200.0,10800.0,833.3333333333333,792.12985,1.1368683772161603e-13,0.01202749996446073
